Date,IA,IL,IN,MI,MN,MO,OH,WI,CO,ID,NV,UT,WY,CT,DC,DE,MA,MD,NJ,NY,RI,PA,AL,AZ,CA,FL,LA,MS,NM,TX,AR,GA,KY,NC,SC,TN,VA,WV,KS,MT,ND,NE,OK,SD,CA,OR,WA,NH,VT,ME,AK,HI
03/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/02/2020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000
03/03/2020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000
03/04/2020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
03/05/2020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
03/06/2020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
03/07/2020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
03/08/2020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
03/09/2020,0.014,0.008,0.004,0.494,0.013,0.002,0.004,0.002,0.030,0.000,0.023,0.004,0.000,0.004,0.000,0.000,0.000,0.012,0.024,0.065,0.027,0.011,0.000,0.010,0.041,0.009,0.003,0.000,0.000,0.006,0.000,0.016,0.013,0.000,0.000,0.006,0.005,0.000,0.005,0.000,0.000,0.022,0.004,0.000,0.041,0.047,0.448,0.000,0.023,0.000,0.000,0.020
03/10/2020,0.036,0.021,0.013,0.684,0.028,0.002,0.004,0.005,0.069,0.000,0.023,0.009,0.000,0.008,0.000,0.000,0.000,0.014,0.026,0.110,0.040,0.013,0.000,0.012,0.048,0.011,0.003,0.000,0.000,0.007,0.000,0.023,0.019,0.000,0.000,0.015,0.013,0.000,0.005,0.000,0.000,0.022,0.007,0.000,0.048,0.047,0.533,0.000,0.023,0.000,0.000,0.020
03/11/2020,0.059,0.017,0.021,0.934,0.053,0.002,0.005,0.005,0.107,0.000,0.042,0.009,0.000,0.012,0.000,0.015,0.000,0.021,0.037,0.142,0.040,0.018,0.000,0.014,0.038,0.011,0.018,0.000,0.000,0.009,0.000,0.027,0.026,0.008,0.025,0.015,0.015,0.000,0.005,0.000,0.000,0.037,0.007,0.000,0.038,0.051,0.585,0.021,0.023,0.000,0.000,0.020
03/12/2020,0.063,0.023,0.025,1.283,0.109,0.002,0.006,0.020,0.174,0.000,0.051,0.018,0.025,0.024,0.202,0.059,0.016,0.028,0.048,0.182,0.135,0.025,0.000,0.014,0.054,0.013,0.043,0.005,0.068,0.011,0.028,0.039,0.026,0.015,0.028,0.036,0.028,0.000,0.020,0.013,0.000,0.074,0.011,0.000,0.054,0.054,0.747,0.042,0.046,0.011,0.000,0.020
03/13/2020,0.072,0.030,0.023,1.747,0.155,0.005,0.016,0.054,0.231,0.000,0.088,0.027,0.025,0.024,0.202,0.059,0.047,0.033,0.085,0.241,0.216,0.044,0.003,0.012,0.051,0.015,0.111,0.019,0.068,0.008,0.043,0.054,0.035,0.018,0.033,0.052,0.050,0.000,0.029,0.013,0.000,0.096,0.011,0.000,0.051,0.054,0.925,0.042,0.046,0.032,0.000,0.020
03/14/2020,0.077,0.045,0.030,2.203,0.223,0.009,0.016,0.054,0.305,0.016,0.139,0.022,0.049,0.044,0.202,0.088,0.078,0.054,0.119,0.353,0.216,0.048,0.017,0.014,0.066,0.029,0.157,0.029,0.089,0.008,0.057,0.081,0.042,0.029,0.031,0.065,0.050,0.000,0.029,0.067,0.019,0.096,0.011,0.145,0.066,0.091,1.165,0.053,0.114,0.032,0.000,0.010
03/15/2020,0.082,0.065,0.036,2.771,0.319,0.009,0.044,0.088,0.303,0.040,0.190,0.120,0.074,0.076,0.304,0.088,0.132,0.066,0.148,0.432,0.229,0.064,0.035,0.014,0.074,0.053,0.277,0.048,0.116,0.025,0.076,0.124,0.048,0.041,0.047,0.075,0.072,0.000,0.034,0.094,0.019,0.118,0.029,0.145,0.074,0.078,1.495,0.095,0.160,0.032,0.000,0.010
03/16/2020,0.086,0.097,0.047,3.609,0.441,0.012,0.057,0.135,0.367,0.040,0.269,0.169,0.074,0.100,0.324,0.117,0.199,0.076,0.262,0.627,0.243,0.074,0.082,0.026,0.080,0.073,0.350,0.058,0.157,0.022,0.104,0.147,0.054,0.042,0.058,0.102,0.080,0.000,0.049,0.094,0.019,0.111,0.032,0.161,0.080,0.075,1.717,0.095,0.252,0.181,0.000,0.050
03/17/2020,0.068,0.158,0.051,4.479,0.595,0.016,0.078,0.199,0.385,0.056,0.315,0.218,0.247,0.156,0.344,0.235,0.243,0.121,0.404,0.898,0.378,0.094,0.105,0.027,0.127,0.087,0.418,0.101,0.170,0.024,0.104,0.174,0.051,0.045,0.072,0.138,0.099,0.000,0.069,0.107,0.019,0.133,0.054,0.178,0.127,0.085,1.805,0.137,0.366,0.340,0.059,0.081
03/18/2020,0.072,0.303,0.062,5.441,0.628,0.028,0.103,0.290,0.424,0.072,0.320,0.272,0.370,0.260,0.526,0.352,0.321,0.180,0.653,1.607,0.526,0.131,0.134,0.037,0.164,0.127,0.719,0.163,0.204,0.032,0.156,0.235,0.058,0.076,0.142,0.190,0.114,0.008,0.074,0.134,0.112,0.140,0.097,0.097,0.164,0.108,2.251,0.231,0.412,0.457,0.156,0.121
03/19/2020,0.109,0.448,0.093,6.121,0.618,0.054,0.139,0.405,0.509,0.088,0.413,0.330,0.420,0.361,0.587,0.381,0.454,0.224,1.142,2.865,0.647,0.182,0.198,0.069,0.261,0.189,1.023,0.235,0.225,0.042,0.189,0.344,0.086,0.116,0.139,0.284,0.129,0.016,0.147,0.147,0.262,0.126,0.148,0.048,0.261,0.190,2.548,0.347,0.435,0.553,0.215,0.141
03/20/2020,0.131,0.623,0.142,6.949,0.610,0.105,0.191,0.520,0.650,0.183,0.404,0.472,0.444,0.753,1.235,0.499,0.598,0.312,1.340,4.956,0.742,0.253,0.233,0.110,0.311,0.236,1.343,0.365,0.320,0.075,0.412,0.509,0.115,0.166,0.191,0.422,0.141,0.056,0.186,0.200,0.356,0.140,0.166,0.081,0.311,0.234,2.842,0.399,0.595,0.574,0.273,0.242
03/21/2020,0.231,0.797,0.236,7.574,0.600,0.161,0.286,0.716,0.853,0.231,0.417,0.579,0.518,0.733,1.356,0.572,0.798,0.388,2.009,7.225,0.930,0.362,0.344,0.181,0.371,0.317,1.626,0.643,0.300,0.105,0.502,0.593,0.128,0.219,0.386,0.709,0.204,0.088,0.240,0.200,0.506,0.177,0.177,0.081,0.371,0.285,3.133,0.504,0.893,0.744,0.293,0.353
03/22/2020,0.326,1.110,0.386,8.059,0.560,0.198,0.385,0.952,1.141,0.295,0.506,0.682,0.518,0.813,1.660,0.734,0.993,0.503,2.921,10.663,1.254,0.464,0.367,0.275,0.449,0.426,2.296,0.946,0.327,0.102,0.705,0.674,0.265,0.304,0.488,0.974,0.291,0.096,0.275,0.321,0.506,0.229,0.209,0.194,0.449,0.285,3.302,0.546,1.007,0.914,0.488,0.464
03/23/2020,0.376,1.330,0.499,8.822,0.542,0.412,0.479,1.006,1.389,0.335,0.589,0.971,0.568,1.559,2.004,0.880,1.194,0.593,4.288,14.638,1.443,0.634,0.405,0.485,0.505,0.603,3.248,1.138,0.409,0.114,0.720,0.876,0.265,0.360,0.749,1.177,0.340,0.128,0.348,0.361,0.544,0.236,0.256,0.291,0.505,0.423,3.379,0.683,1.465,0.956,0.742,0.494
03/24/2020,0.457,1.551,0.711,9.292,0.502,0.407,0.607,1.084,1.808,0.343,0.951,1.105,0.469,2.312,2.328,1.100,1.936,0.690,5.481,17.838,1.551,0.843,0.522,0.661,0.585,0.702,3.844,1.435,0.491,0.320,0.928,1.184,0.326,0.488,0.735,1.242,0.373,0.160,0.407,0.508,0.600,0.229,0.321,0.307,0.585,0.515,3.536,0.883,1.832,0.988,0.762,0.676
03/25/2020,0.525,1.778,0.929,9.733,0.590,0.798,0.753,1.340,2.158,0.510,1.127,1.261,0.716,3.234,3.077,1.320,3.254,0.799,6.390,20.875,1.780,1.109,0.691,0.828,0.631,0.849,4.779,1.646,0.525,0.440,1.169,1.413,0.419,0.601,1.010,1.434,0.526,0.304,0.539,0.575,0.619,0.273,0.487,0.484,0.631,0.549,3.842,0.862,2.427,1.127,0.801,0.767
03/26/2020,0.638,2.385,1.250,10.298,0.704,1.113,0.914,1.551,2.860,0.893,1.480,1.444,0.864,3.670,3.886,1.467,4.294,1.118,9.866,24.311,2.104,1.676,1.276,1.046,0.753,1.114,6.017,2.088,0.634,0.634,1.368,1.666,0.521,0.734,1.099,1.679,0.613,0.392,0.657,0.789,0.694,0.340,0.736,0.565,0.753,0.454,4.161,1.030,3.182,1.084,1.015,0.797
03/27/2020,0.860,2.752,1.914,10.843,0.854,1.448,1.183,1.801,3.401,1.323,1.976,1.640,1.259,4.396,3.967,1.834,5.832,1.477,12.762,27.564,2.346,2.176,1.474,1.317,1.018,1.419,6.985,2.395,0.913,0.767,1.349,2.127,0.643,0.853,1.040,2.038,0.820,0.552,0.775,1.230,0.769,0.391,0.986,0.711,1.018,0.810,4.444,1.198,3.594,1.180,1.172,0.807
03/28/2020,1.041,3.087,2.347,11.218,0.912,1.781,1.416,2.009,3.934,1.586,2.305,2.076,1.456,5.329,4.595,2.479,7.672,1.895,15.757,30.815,3.021,2.656,1.667,1.509,1.216,1.763,8.405,2.510,1.226,0.893,1.354,2.501,0.793,1.023,1.074,2.095,0.982,0.679,1.010,1.457,0.975,0.428,1.170,0.872,1.216,1.016,4.634,1.387,3.869,1.467,1.484,0.837
03/29/2020,1.114,3.999,2.786,11.389,0.952,1.741,1.591,2.088,4.257,1.746,2.709,2.397,1.530,7.092,4.939,2.582,8.858,2.351,18.451,32.565,4.100,3.253,1.946,1.505,1.508,2.097,8.306,2.645,1.172,1.128,1.236,2.760,0.943,1.069,1.607,2.158,1.123,0.807,1.250,1.644,1.293,0.443,1.307,1.114,1.508,1.236,4.930,1.565,4.167,1.743,1.660,1.039
03/30/2020,1.444,4.266,3.240,11.874,1.089,1.974,1.822,2.346,4.731,2.097,3.738,2.446,1.678,8.639,5.769,2.875,10.227,2.658,22.182,33.502,4.936,3.842,2.016,1.751,1.704,2.482,8.767,2.870,1.349,1.275,1.415,2.741,1.071,1.376,1.740,2.548,1.282,0.879,1.402,1.831,1.443,0.702,1.444,1.179,1.704,1.311,5.099,2.480,4.121,1.785,1.562,1.201
03/31/2020,1.689,5.027,3.807,12.157,1.196,2.663,1.998,2.601,5.095,2.910,3.873,2.620,1.975,10.057,7.247,3.345,11.226,3.098,24.159,36.813,5.664,4.455,2.232,1.829,1.945,2.931,11.828,2.962,1.465,1.258,1.444,3.906,1.138,1.498,2.178,3.286,1.607,1.135,1.618,1.845,1.575,0.886,1.657,1.260,1.945,1.406,5.191,2.238,4.487,1.892,1.679,1.281
04/01/2020,1.829,5.766,4.431,12.747,1.193,2.851,2.252,2.831,5.596,3.603,4.443,2.968,2.123,10.746,8.157,3.712,12.128,3.691,28.714,38.849,6.635,5.220,2.313,1.890,2.097,3.344,14.225,3.341,1.710,1.488,1.439,4.563,1.388,1.471,2.411,3.970,1.829,1.215,1.746,2.072,1.875,1.100,2.004,1.421,2.097,1.629,5.388,3.225,4.464,2.072,1.797,1.191
04/02/2020,1.970,5.814,5.080,12.732,1.244,3.100,2.487,3.028,5.701,4.353,4.814,2.994,2.394,11.267,8.542,3.858,13.462,4.138,30.099,40.480,6.918,5.947,2.118,2.004,2.236,3.700,21.035,3.322,1.819,1.612,1.458,5.144,1.541,1.663,3.047,3.947,2.085,1.327,1.883,2.085,2.006,1.278,2.278,1.922,2.236,1.785,5.433,2.921,4.556,2.349,1.679,1.645
04/03/2020,2.101,6.627,5.212,12.559,1.213,3.361,2.658,3.175,6.050,5.596,4.541,3.413,2.271,14.517,9.919,4.210,14.702,4.688,33.888,42.758,7.862,6.921,2.462,2.027,2.467,4.188,23.204,3.739,2.071,1.770,1.529,5.153,1.669,1.812,3.047,3.897,2.357,1.287,2.050,1.804,2.100,1.433,2.404,2.083,2.467,1.690,5.454,3.373,4.693,2.806,1.679,1.806
04/04/2020,2.210,7.740,5.774,12.468,1.193,3.382,2.851,3.293,6.212,6.242,5.199,3.681,2.592,15.034,12.105,5.560,15.374,5.040,36.992,45.079,8.846,8.108,2.576,2.249,2.669,4.601,28.213,3.802,2.085,2.002,1.605,5.105,1.692,1.998,3.823,4.073,2.792,1.487,2.143,1.818,1.987,1.662,2.823,2.325,2.669,1.643,5.386,3.709,5.655,2.604,1.562,2.008
04/05/2020,2.409,7.508,6.147,12.408,1.246,3.559,2.921,3.354,6.556,6.505,5.093,3.948,2.740,14.753,13.279,6.470,15.512,5.600,38.792,45.910,9.885,9.057,2.884,2.650,2.795,4.896,29.101,4.224,2.637,2.089,1.912,5.377,1.672,2.104,3.538,4.382,2.924,1.687,2.099,1.764,2.062,1.883,2.971,2.422,2.795,1.761,5.300,4.276,6.365,2.306,1.465,2.018
04/06/2020,2.364,8.123,6.701,12.047,1.284,3.936,3.076,3.543,6.313,6.306,4.439,3.872,2.863,17.370,14.088,6.000,16.622,6.219,39.331,47.139,11.611,9.924,3.231,2.550,2.852,4.821,33.317,4.277,2.759,2.167,1.903,6.061,1.650,2.129,3.119,4.114,3.110,1.751,2.339,1.711,2.212,1.950,3.054,3.020,2.852,1.761,5.150,3.730,6.571,2.381,1.426,1.978
04/07/2020,2.495,8.517,7.104,11.887,1.307,3.980,3.157,3.629,6.110,6.019,4.517,3.792,2.641,18.644,14.493,8.934,17.644,6.406,41.367,46.314,14.146,10.842,3.316,2.524,3.031,5.025,33.947,4.694,3.263,2.461,2.002,6.578,1.688,2.347,3.701,3.970,3.486,1.998,2.314,1.804,2.250,2.031,3.275,3.423,3.031,1.782,5.018,4.213,6.456,2.296,1.660,1.846
04/08/2020,2.699,9.129,7.168,11.183,1.421,4.064,3.179,3.577,5.738,5.461,4.819,3.716,4.270,16.925,17.287,8.216,18.610,8.374,40.502,48.176,16.479,11.643,3.764,2.577,3.182,5.093,32.592,4.464,3.420,2.639,1.969,7.081,1.784,2.509,3.493,3.510,3.617,2.166,2.766,1.657,2.100,2.282,2.906,4.263,3.182,1.663,4.694,3.919,6.594,2.051,1.660,2.038
04/09/2020,2.970,9.838,7.028,11.043,1.472,3.969,3.190,3.442,6.137,4.488,4.629,4.019,4.196,23.881,17.610,11.942,20.507,9.107,40.912,49.610,19.405,12.511,4.475,2.787,3.297,5.102,28.066,5.198,4.687,2.742,2.253,7.021,2.130,2.444,3.435,3.740,3.910,2.446,2.717,1.698,2.062,2.371,2.906,4.554,3.297,1.704,4.602,3.919,6.227,1.955,1.679,1.786
04/10/2020,3.120,10.127,7.363,10.861,1.553,3.924,3.136,3.440,5.797,3.683,4.963,3.814,4.394,22.535,18.278,12.851,21.738,9.948,39.715,49.678,23.491,12.899,4.475,2.636,3.171,4.946,27.522,5.333,4.061,3.127,2.211,7.605,2.951,2.472,4.192,3.753,4.179,2.534,2.677,1.631,1.968,2.629,2.910,5.636,3.171,1.677,4.403,3.572,6.639,1.637,1.679,1.584
04/11/2020,3.278,9.947,7.389,10.584,1.641,4.034,3.069,3.302,5.775,3.053,4.443,3.467,3.851,24.979,17.732,12.998,22.877,10.796,38.644,49.021,25.420,12.987,4.694,2.697,3.105,4.818,23.103,5.698,4.299,3.177,2.286,8.072,2.756,2.602,3.579,3.749,4.469,2.358,2.795,1.497,2.006,2.799,2.560,6.685,3.105,1.429,4.335,3.625,5.792,1.700,1.679,1.473
04/12/2020,3.256,10.818,7.463,0.000,1.023,4.620,3.130,1.713,5.847,2.631,4.638,3.110,1.802,25.484,17.752,13.966,26.873,10.907,39.155,49.203,20.430,12.803,5.451,2.498,3.145,5.753,23.309,5.486,4.231,3.442,2.130,7.811,3.345,2.704,3.527,3.920,4.413,2.150,2.927,1.350,1.893,3.161,2.592,7.913,3.145,1.788,4.418,3.236,4.922,1.732,1.699,1.493
04/13/2020,3.459,11.006,7.247,0.000,0.737,4.297,3.086,1.379,6.249,2.591,4.810,3.066,1.604,25.945,17.368,15.918,26.987,11.557,37.787,47.777,17.652,12.672,5.542,2.451,3.255,5.994,18.896,5.779,3.924,3.476,2.533,8.074,3.399,2.746,3.724,3.780,4.802,2.126,2.672,1.270,1.987,2.991,2.679,9.366,3.255,1.748,4.078,3.320,4.693,2.115,1.679,1.342
04/14/2020,3.853,10.934,6.408,0.053,0.666,4.139,3.059,1.205,6.254,2.344,4.856,3.026,1.629,24.875,17.145,14.641,26.847,12.053,39.257,47.114,22.035,12.211,5.600,2.422,3.098,5.628,16.084,5.626,3.754,3.364,2.613,7.750,3.325,2.577,3.152,3.531,4.768,1.823,2.653,1.069,1.950,3.323,2.571,10.787,3.098,1.697,4.065,2.175,4.052,2.296,1.406,1.251
04/15/2020,3.849,10.727,6.402,0.000,0.697,3.606,3.234,1.084,5.708,2.097,4.142,3.128,0.000,27.944,15.323,15.932,27.188,10.640,37.946,47.834,18.353,11.776,5.646,2.430,3.359,5.546,15.122,6.514,4.217,3.297,2.694,6.843,3.393,2.607,3.063,3.063,4.778,1.918,2.246,0.962,2.137,2.821,2.668,12.515,3.359,1.633,3.593,3.688,3.457,2.476,1.308,1.150
04/16/2020,3.944,10.498,6.771,0.000,0.436,4.018,3.547,1.060,5.170,2.830,3.516,3.150,0.000,24.442,16.740,12.661,27.418,10.867,39.067,46.818,18.340,11.221,4.941,2.392,3.315,5.404,13.057,6.547,2.678,3.328,2.372,6.866,3.482,2.708,3.160,3.640,4.765,1.639,2.496,0.815,2.325,2.843,2.430,13.952,3.315,1.683,3.034,3.688,3.274,2.508,1.269,0.959
04/17/2020,4.274,10.925,6.890,0.000,0.856,3.887,3.946,0.952,5.410,2.041,4.360,3.079,0.000,25.127,16.517,14.539,27.801,10.879,38.406,44.123,21.630,11.127,4.630,2.746,3.516,5.658,11.877,6.355,3.447,3.081,2.480,7.684,2.651,2.911,2.869,2.929,4.991,1.767,2.766,0.762,2.156,3.183,2.422,14.130,3.516,1.572,3.247,4.917,2.267,2.561,1.230,0.999
04/18/2020,4.541,11.251,6.803,0.000,1.021,3.789,4.854,0.925,5.343,2.065,4.295,3.168,0.000,24.202,17.975,15.536,27.969,10.945,37.425,44.982,22.089,11.197,4.653,2.612,3.595,5.422,10.958,6.394,4.251,3.036,2.452,7.414,3.242,2.746,2.888,3.084,4.981,1.663,2.712,0.655,4.405,4.054,2.155,14.792,3.595,1.771,3.052,4.801,2.060,2.455,1.113,1.100
04/19/2020,5.954,10.716,6.966,10.271,1.862,3.389,6.108,2.466,6.011,2.081,4.137,3.413,1.061,23.749,18.582,13.394,25.905,10.922,37.718,43.167,27.523,11.072,3.820,2.730,3.285,4.270,10.242,7.166,4.088,2.711,2.372,7.870,3.188,2.766,2.933,3.266,5.470,2.374,2.751,0.615,5.193,5.044,2.155,14.614,3.285,1.297,3.088,4.843,1.969,2.487,0.918,0.817
04/20/2020,6.561,10.696,7.064,9.105,2.151,3.224,7.264,2.628,5.058,1.961,3.896,3.788,1.037,25.780,19.675,14.480,23.044,11.219,38.822,42.086,32.702,10.682,3.767,2.675,3.666,4.017,10.777,7.536,4.830,2.719,2.665,8.197,3.300,2.736,2.927,3.404,5.428,2.326,3.227,0.521,5.549,6.159,2.206,13.193,3.666,1.263,2.775,4.854,1.557,1.881,0.859,0.807
04/21/2020,7.888,11.061,7.576,8.105,2.209,3.135,7.871,2.625,6.259,2.168,3.724,3.921,3.974,25.528,21.052,14.744,26.795,11.156,37.898,40.640,30.328,10.881,3.971,2.840,4.043,4.151,10.252,7.819,4.265,2.807,2.329,7.135,3.696,2.753,2.458,3.276,5.771,2.142,3.545,0.508,5.680,5.819,2.249,12.386,4.043,1.257,2.989,5.968,1.511,1.626,0.859,0.757
04/22/2020,7.937,11.853,7.380,8.450,2.313,3.491,7.728,2.758,7.281,2.336,4.035,3.997,3.949,30.909,20.424,17.399,26.777,11.208,40.022,35.864,34.927,10.429,4.035,2.962,4.149,3.856,10.162,7.363,4.946,2.726,3.347,8.378,3.735,2.935,3.066,3.276,6.303,1.894,4.055,0.468,5.886,6.735,2.278,11.142,4.149,1.341,3.103,4.717,1.465,1.456,0.820,0.686
04/23/2020,8.073,12.630,7.421,9.279,2.870,3.091,7.675,2.888,7.422,1.985,4.610,4.140,3.875,28.914,20.465,18.162,28.454,11.704,39.739,29.204,36.774,11.374,4.178,3.013,4.373,4.194,9.855,7.339,6.098,2.863,4.634,8.361,3.338,2.971,2.736,3.953,6.877,2.022,5.423,0.361,5.924,9.231,2.383,10.416,4.373,1.324,3.182,5.579,1.168,1.498,0.723,0.666
04/24/2020,9.567,13.619,7.484,9.467,2.824,3.254,7.409,3.197,8.844,2.081,4.054,4.407,4.147,28.557,21.294,16.504,34.056,11.919,38.165,30.103,34.010,11.556,4.472,3.011,4.426,3.841,9.287,7.877,6.295,2.881,5.278,7.127,4.019,3.058,2.694,5.153,6.867,1.878,6.027,0.294,6.655,10.029,2.368,10.157,4.426,1.328,2.739,4.549,1.099,1.467,0.586,0.605
04/25/2020,11.677,14.224,7.974,8.988,3.133,3.168,6.557,3.651,9.727,1.849,4.234,4.594,4.492,28.180,20.910,15.228,34.897,12.855,38.726,29.690,35.574,10.652,4.330,3.066,4.283,3.557,9.010,8.371,5.873,2.741,5.524,7.472,3.863,3.323,2.788,5.436,7.219,1.799,6.443,0.254,5.155,10.856,2.632,9.770,4.283,1.385,2.895,4.780,0.916,1.254,0.488,0.313
04/26/2020,11.655,15.271,8.066,9.089,3.156,3.224,5.341,3.842,9.206,1.826,4.666,4.697,4.665,29.278,21.214,21.947,34.660,13.549,38.178,29.543,36.855,10.913,4.362,3.142,4.477,3.471,8.743,7.858,6.002,2.842,5.775,6.976,3.597,3.264,3.110,5.429,7.411,1.319,6.728,0.200,5.286,11.476,2.480,9.318,4.477,1.358,2.375,4.980,0.870,1.573,0.410,0.262
04/27/2020,12.266,16.200,9.067,8.883,3.397,3.315,4.163,3.882,10.292,1.794,4.035,4.558,5.011,24.771,19.533,20.788,37.793,13.712,36.133,28.593,35.304,10.858,4.248,3.252,4.233,3.378,7.821,7.594,5.818,2.817,5.188,6.586,3.537,3.304,3.238,5.603,7.612,1.287,6.988,0.214,5.905,12.628,2.170,9.027,4.233,1.345,2.949,5.159,0.893,1.573,0.469,0.232
04/28/2020,12.384,16.959,9.530,9.434,4.088,3.152,3.720,4.083,9.533,1.722,4.100,4.670,2.296,23.849,18.137,24.118,35.158,13.989,34.530,26.984,32.729,11.118,4.126,3.335,3.981,3.312,7.474,7.805,6.833,2.819,5.382,6.783,3.744,3.570,3.596,5.557,7.881,1.495,7.297,0.187,6.505,13.529,2.177,9.011,3.981,1.290,2.720,5.463,1.007,1.615,0.430,0.232
04/29/2020,14.014,17.193,10.067,9.202,4.869,3.224,3.894,4.110,9.593,1.483,3.956,4.688,2.419,17.222,18.218,21.346,35.606,14.353,32.892,26.730,32.445,11.481,3.750,3.407,4.148,3.249,7.381,8.040,6.833,2.939,4.341,6.137,3.706,3.657,3.110,6.213,7.860,1.367,7.395,0.160,6.636,15.051,2.090,8.316,4.148,1.311,2.765,4.938,0.893,1.584,0.391,0.212
04/30/2020,14.584,18.016,10.177,8.701,5.558,3.166,4.073,4.421,9.938,1.180,3.919,4.723,2.616,18.432,19.473,20.920,33.264,14.190,29.959,30.044,31.893,10.689,3.753,3.696,3.969,2.688,6.951,7.978,7.031,3.002,3.228,5.895,3.930,3.996,3.268,5.162,8.116,1.151,8.297,0.147,6.711,15.354,2.170,7.961,3.969,1.297,2.953,5.001,0.939,1.679,0.352,0.222
05/01/2020,15.571,18.485,10.502,8.175,6.447,3.298,4.368,4.804,8.774,1.156,3.942,4.661,2.296,19.345,22.873,21.654,27.426,16.200,30.570,26.968,30.517,10.421,3.927,3.776,3.951,2.790,7.901,8.535,6.759,3.054,2.495,6.725,3.527,3.787,3.296,6.613,8.884,1.135,8.214,0.120,6.730,19.083,2.264,7.832,3.951,1.362,3.114,6.199,1.190,1.679,0.488,0.182
05/02/2020,16.078,18.858,10.389,8.773,7.057,3.524,4.581,4.841,8.080,1.387,3.942,4.621,2.172,18.848,22.226,21.448,26.549,15.848,29.332,22.643,29.128,10.404,4.155,4.078,4.091,3.076,8.076,8.271,7.304,3.369,2.182,6.874,3.082,3.841,3.429,7.259,8.991,1.399,8.581,0.134,6.561,19.186,2.372,7.121,4.091,1.294,3.159,6.640,0.984,1.998,0.508,0.151
05/03/2020,16.749,19.837,10.442,8.616,7.754,3.498,4.818,5.035,7.923,1.307,3.423,4.688,2.073,16.100,23.784,17.223,27.030,16.260,28.508,20.833,27.483,9.628,4.376,4.133,4.198,3.024,7.888,7.867,7.658,3.484,2.064,6.968,3.341,3.777,3.130,7.338,9.543,1.119,9.214,0.094,6.074,19.445,2.592,6.766,4.198,1.250,3.122,6.871,1.053,1.807,0.547,0.141
05/04/2020,17.364,20.173,9.647,8.268,8.671,3.820,5.071,5.287,7.539,1.666,4.313,4.817,1.876,15.931,25.869,16.519,25.953,16.354,27.516,19.796,26.215,10.320,4.609,4.316,4.085,3.165,8.005,8.559,8.216,3.608,1.998,6.928,3.482,3.610,3.174,7.637,9.967,1.287,9.366,0.107,5.305,19.785,2.755,6.847,4.085,1.372,3.332,6.829,1.076,1.934,0.488,0.141
