Date,IA,IL,IN,MI,MN,MO,OH,WI,CO,ID,NV,UT,WY,CT,DC,DE,MA,MD,NJ,NY,RI,PA,AL,AZ,CA,FL,LA,MS,NM,TX,AR,GA,KY,NC,SC,TN,VA,WV,KS,MT,ND,NE,OK,SD,CA,OR,WA,NH,VT,ME,AK,HI
03/12/2020,17.284,4.785,6.522,3203.571,12.286,1.538,3.497,8.602,35.354,0.000,2.607,3.077,1.493,2.727,41.667,33.333,0.789,Infinity,28.846,12.133,7.634,15.942,0.000,1.950,24.710,5.491,27.451,2.381,5.435,1.205,20.000,35.802,12.500,Infinity,18.868,Infinity,26.984,0.000,8.889,2.857,0.000,9.524,7.692,0.000,24.710,Infinity,3.806,2.051,2.151,1.515,0.000,15.385
03/13/2020,19.048,6.081,2.806,2491.837,10.777,2.299,4.851,14.194,27.928,0.000,2.523,2.691,1.000,1.987,45.455,21.053,1.179,Infinity,35.333,12.085,8.989,18.841,8.333,0.819,23.826,5.263,49.315,8.889,5.025,1.423,27.273,11.905,9.910,Infinity,14.634,Infinity,20.548,0.000,6.316,1.786,0.000,9.848,7.692,0.000,23.826,Infinity,3.454,1.887,1.439,2.206,0.000,14.286
03/14/2020,20.000,5.650,2.160,2026.316,9.921,4.348,2.955,8.000,23.429,1.342,2.560,1.319,1.399,2.546,19.608,21.429,1.364,Infinity,43.275,12.214,7.240,11.749,21.429,0.596,28.728,7.313,31.875,6.667,2.908,0.798,16.901,12.876,9.091,Infinity,9.735,Infinity,13.453,0.000,6.818,5.155,2.000,9.420,7.692,18.000,28.728,Infinity,3.828,1.832,2.262,1.370,0.000,4.762
03/15/2020,20.930,6.223,1.828,1777.064,8.601,2.548,4.240,6.593,17.330,3.289,2.618,4.066,1.775,3.571,17.857,10.000,1.681,Infinity,50.829,11.688,5.822,11.089,30.000,0.492,31.108,7.924,37.344,10.638,3.232,1.922,14.159,13.013,10.638,Infinity,10.429,Infinity,15.523,0.000,5.344,7.071,1.351,10.390,6.780,9.474,31.108,Infinity,4.573,2.736,2.035,0.583,0.000,2.000
03/16/2020,25.000,7.524,2.037,952.075,9.002,1.992,3.643,6.037,14.697,2.183,2.973,3.789,1.068,3.949,16.327,6.667,1.627,Infinity,65.726,12.823,5.471,9.496,50.000,0.761,2.942,9.545,38.384,4.152,1.912,1.371,15.493,11.438,7.265,Infinity,9.052,Infinity,13.187,0.000,6.061,3.608,1.042,7.538,5.143,5.587,2.942,Infinity,4.279,2.079,2.771,2.267,0.000,2.809
03/17/2020,22.727,11.925,1.386,285.415,9.878,1.928,2.732,6.328,10.559,2.244,2.438,3.365,2.299,3.371,16.346,4.558,1.365,Infinity,67.838,13.343,6.829,9.140,56.250,0.523,4.581,7.944,33.090,5.398,1.104,0.832,10.628,8.770,5.654,3.526,8.307,Infinity,8.689,0.000,3.694,2.703,0.813,6.923,6.073,4.183,4.581,Infinity,3.945,2.289,3.131,2.747,0.955,2.721
03/18/2020,30.189,15.964,1.177,205.844,9.131,1.517,2.046,5.698,8.013,2.244,1.846,3.076,2.660,3.067,18.056,5.897,1.335,Infinity,75.325,16.459,7.002,9.420,71.875,0.474,6.038,8.370,43.985,6.897,1.138,0.717,12.840,9.605,5.521,4.549,8.472,Infinity,7.623,0.833,3.836,2.049,2.532,5.882,6.923,1.422,6.038,Infinity,4.462,3.279,2.416,2.661,2.186,2.548
03/19/2020,60.000,14.526,1.336,167.018,8.455,1.570,1.911,5.357,8.103,2.918,1.950,2.925,2.541,2.642,17.901,2.938,1.535,Infinity,83.924,19.086,7.407,9.766,79.070,0.658,8.402,8.648,44.164,8.750,0.913,0.678,12.270,10.725,6.353,5.919,8.547,Infinity,5.997,1.449,7.389,1.491,3.084,4.293,8.705,0.542,8.402,Infinity,4.931,3.905,1.834,2.678,2.806,1.991
03/20/2020,4.932,14.394,1.572,127.977,7.004,2.009,2.078,4.963,8.182,4.772,1.718,3.217,2.158,3.888,11.255,2.876,1.684,Infinity,83.300,22.647,6.293,8.511,82.474,0.851,8.304,8.318,45.145,10.411,1.312,0.900,21.324,13.602,6.910,3.895,8.343,Infinity,4.688,3.349,10.497,1.684,2.585,3.958,8.394,0.871,8.304,Infinity,5.542,3.575,2.042,2.604,2.194,2.113
03/21/2020,5.015,12.764,1.907,103.277,7.092,2.066,2.733,5.084,8.954,3.946,1.634,3.466,2.417,2.869,12.786,2.872,2.029,Infinity,86.376,23.653,6.706,8.357,95.161,1.147,9.040,8.692,20.346,17.987,1.027,1.028,17.434,12.546,6.504,3.951,10.826,Infinity,5.286,3.492,13.137,1.418,2.581,4.348,8.551,0.800,9.040,Infinity,6.097,3.681,3.199,2.984,2.389,1.965
03/22/2020,5.980,13.236,2.900,92.149,6.607,1.908,3.340,5.720,9.046,3.565,1.956,3.753,2.313,2.808,8.542,2.990,2.399,Infinity,89.768,25.775,8.635,8.269,8.067,1.634,10.687,8.711,22.970,16.055,0.999,0.927,19.683,12.355,5.862,3.558,11.828,Infinity,5.513,3.343,16.568,2.249,2.304,4.512,9.524,1.700,10.687,Infinity,6.359,3.299,3.738,3.515,3.034,1.831
03/23/2020,4.063,13.524,3.273,83.214,7.415,3.425,3.826,5.537,9.814,3.867,2.320,4.464,2.284,4.996,8.871,3.027,2.641,Infinity,91.773,27.992,8.039,8.488,7.827,2.748,23.362,9.104,18.725,21.487,1.276,0.980,16.415,13.020,5.152,3.448,17.988,Infinity,5.693,4.211,22.050,2.769,2.324,4.354,12.014,2.449,23.362,Infinity,6.389,3.305,4.938,3.587,4.612,1.708
03/24/2020,4.329,13.781,4.155,78.682,5.703,3.038,4.550,5.334,11.257,2.715,3.881,4.746,1.889,6.397,9.536,3.722,4.004,30.576,29.455,29.895,8.116,8.602,7.931,3.211,22.835,9.563,15.293,20.162,1.604,2.399,20.719,16.585,6.501,4.030,13.479,5.330,5.505,3.636,4.645,2.758,2.413,3.704,15.425,1.971,22.835,Infinity,6.528,4.136,6.020,3.810,5.693,1.995
03/25/2020,4.443,12.972,4.869,68.520,2.667,4.807,6.261,5.986,12.656,4.290,4.792,4.735,2.562,8.007,10.578,3.893,6.387,16.289,27.910,31.997,8.765,8.839,8.656,3.612,18.009,9.660,14.298,23.986,1.541,2.930,17.058,14.111,4.958,4.837,17.466,5.816,6.407,5.630,5.358,2.882,2.204,3.953,24.021,2.885,18.009,Infinity,6.990,3.501,7.952,4.601,3.206,2.037
03/26/2020,5.349,15.697,5.580,55.347,2.799,5.614,8.319,6.521,14.090,6.519,6.187,4.523,2.839,8.572,11.532,4.442,7.888,8.733,31.320,33.173,9.817,8.934,10.942,4.111,19.504,8.785,11.368,20.009,1.979,3.875,19.488,16.520,5.799,4.746,18.679,5.386,6.566,5.229,5.182,4.137,2.290,4.767,29.310,2.964,19.504,Infinity,7.513,3.901,7.255,4.182,3.657,2.060
03/27/2020,5.779,14.146,7.444,49.581,3.304,6.127,10.400,7.167,15.286,7.398,7.745,4.077,4.041,9.604,12.312,5.294,10.345,8.637,32.765,35.414,11.387,9.345,10.854,4.884,28.817,9.046,11.187,21.108,2.411,4.392,19.270,19.997,5.952,5.026,20.281,6.059,7.674,4.236,5.320,5.254,2.297,5.062,33.333,2.857,28.817,Infinity,7.891,3.767,8.598,3.785,3.550,2.046
03/28/2020,6.468,14.274,8.747,46.910,2.608,6.691,10.435,7.919,16.144,7.478,8.557,4.126,4.588,11.120,11.749,6.483,13.398,7.778,33.913,38.028,14.377,9.749,12.098,5.406,26.563,9.330,12.209,21.901,2.891,4.644,10.764,18.408,5.695,5.297,25.130,5.464,7.588,4.075,5.954,4.912,2.658,5.039,34.322,2.814,26.563,Infinity,8.128,3.909,7.857,3.925,3.537,2.081
03/29/2020,6.083,18.295,9.848,44.016,2.606,6.041,10.004,8.213,17.718,7.145,9.932,4.015,4.777,14.374,13.895,6.430,15.266,8.564,34.387,40.053,17.481,10.193,19.717,5.233,31.095,9.703,11.090,27.591,2.969,5.618,10.128,20.786,7.431,5.270,27.209,5.016,7.963,4.172,6.324,3.942,2.964,4.528,40.312,3.126,31.095,Infinity,8.661,4.262,7.679,3.766,3.593,2.349
03/30/2020,7.188,18.389,10.924,33.887,2.787,6.602,10.760,8.978,18.347,7.851,13.375,4.023,5.097,17.317,15.372,6.738,16.745,8.520,35.678,42.235,19.468,11.023,14.658,6.062,37.130,10.129,10.158,24.468,3.021,6.202,6.423,19.842,8.068,6.668,18.880,5.231,8.223,4.151,6.466,4.371,3.051,6.028,43.812,2.898,37.130,28.967,8.974,6.749,7.569,3.535,2.978,2.339
03/31/2020,7.541,18.783,12.397,30.683,2.977,8.784,11.414,9.830,19.432,9.669,12.740,3.868,5.498,19.651,14.763,7.350,17.436,9.166,44.476,44.084,21.201,11.837,15.450,6.381,39.270,10.470,12.676,23.713,3.360,5.931,5.736,22.154,7.230,7.302,23.163,9.694,9.421,4.042,10.185,5.057,3.207,6.708,48.164,3.125,39.270,16.326,9.327,6.046,7.629,3.534,3.196,2.458
04/01/2020,7.875,19.542,13.647,28.374,4.219,8.765,11.415,10.309,20.273,9.739,13.768,3.962,5.714,20.702,17.975,7.600,18.203,9.685,47.245,45.109,22.799,12.665,16.002,6.737,49.781,10.602,13.486,24.490,4.037,6.796,4.887,30.741,9.572,6.234,24.146,9.193,9.925,4.024,10.449,5.314,3.452,7.413,55.611,3.512,49.781,13.339,9.775,8.736,7.744,3.721,3.159,2.313
04/02/2020,7.359,19.082,15.404,26.572,4.208,9.269,11.454,10.957,21.114,10.718,13.937,3.863,5.753,20.856,13.134,7.619,19.502,11.427,48.516,47.253,18.675,14.185,15.678,7.320,49.033,11.361,20.707,21.940,4.262,7.011,4.608,29.390,10.478,6.668,25.945,9.583,10.123,3.763,10.744,4.998,3.342,6.641,67.271,4.623,49.033,9.533,9.697,7.503,10.934,3.905,2.720,2.671
04/03/2020,8.470,22.176,15.680,24.414,4.013,10.147,11.617,11.397,21.959,13.797,12.994,4.404,4.938,26.608,14.327,7.955,20.242,11.996,50.011,47.767,19.052,15.503,17.430,7.413,48.586,11.238,23.388,26.211,4.868,7.405,4.155,26.849,5.940,7.227,25.945,8.571,10.942,3.568,11.474,4.691,3.420,6.124,74.247,5.121,48.586,6.826,9.594,9.419,9.615,4.645,2.370,2.752
04/04/2020,8.766,24.389,16.671,21.636,4.824,10.387,11.754,11.369,21.988,14.779,14.379,4.862,5.452,27.124,15.243,8.647,20.282,13.254,51.287,48.126,17.725,16.760,14.800,8.323,8.342,11.431,27.540,23.536,5.256,8.161,4.824,30.954,5.063,7.665,8.967,8.450,12.237,3.537,11.986,4.871,3.244,6.677,81.120,5.790,8.342,5.068,9.506,10.756,10.819,4.583,2.565,2.974
04/05/2020,9.687,21.332,17.370,20.293,4.912,11.059,11.739,11.102,21.620,13.648,13.581,5.432,5.561,25.904,16.306,8.859,19.598,13.032,51.798,48.161,17.515,17.738,12.240,9.876,8.563,11.105,29.180,22.564,4.864,8.336,5.187,30.018,4.702,6.476,8.395,8.477,12.280,3.505,11.536,5.724,3.453,6.909,80.765,5.834,8.563,4.220,9.320,12.393,10.792,4.842,2.542,3.178
04/06/2020,10.413,22.172,19.494,20.998,4.995,12.384,11.844,11.422,21.579,12.578,11.719,5.316,5.341,29.810,15.927,7.197,19.964,13.684,51.840,47.824,16.955,18.644,13.505,9.388,8.723,10.954,30.860,5.389,4.356,8.031,5.654,29.785,4.047,6.633,8.092,8.184,11.160,3.206,11.461,5.170,3.632,7.019,79.736,7.245,8.723,4.040,9.076,11.426,10.324,5.232,2.261,3.530
04/07/2020,10.332,22.548,19.884,20.735,5.067,12.513,11.604,11.675,20.489,13.643,11.815,5.195,4.739,30.602,17.609,10.005,20.341,14.588,52.275,46.778,15.615,19.244,14.901,8.539,8.221,10.746,30.954,6.085,5.319,8.690,5.911,27.030,4.017,7.715,7.419,7.443,11.620,3.158,11.540,5.259,3.449,6.176,7.888,8.009,8.221,3.988,8.674,12.465,9.569,4.695,2.656,3.286
04/08/2020,9.750,23.349,19.524,20.575,5.275,12.798,11.689,11.769,20.005,12.932,12.865,5.226,7.789,26.653,19.256,9.094,20.309,15.033,52.711,45.489,14.919,19.982,11.385,8.635,7.698,10.404,29.767,5.868,5.125,8.906,6.311,25.473,3.972,9.003,6.877,6.948,11.732,3.400,13.147,5.000,2.954,6.722,7.075,9.276,7.698,3.406,8.086,11.660,9.216,4.066,3.448,3.417
04/09/2020,10.404,23.459,18.415,20.934,5.542,12.642,11.471,11.165,20.325,10.726,12.839,5.683,8.004,36.408,23.810,11.911,21.524,15.930,52.903,44.275,15.302,21.173,12.704,9.652,6.987,10.707,25.488,7.238,5.584,9.150,7.405,23.872,4.791,9.221,6.077,7.089,12.739,3.656,13.305,5.000,2.985,7.061,4.439,9.441,6.987,3.431,8.106,12.154,8.260,4.255,3.907,3.321
04/10/2020,10.600,22.754,19.094,21.415,5.626,12.523,11.191,11.074,19.425,8.973,14.009,5.593,8.936,33.984,23.946,12.281,21.745,16.785,53.657,42.989,16.320,21.734,13.465,9.323,6.770,10.190,23.181,7.412,5.198,10.275,6.293,27.040,8.037,8.313,7.131,7.192,12.646,3.872,12.581,4.484,2.935,7.746,4.058,11.552,6.770,3.346,7.905,11.173,9.379,3.763,6.073,3.162
04/11/2020,10.505,22.509,19.033,23.048,5.967,13.056,11.473,10.948,18.587,7.826,12.913,5.188,8.079,36.866,24.327,13.449,22.623,17.516,53.587,42.421,14.744,22.100,15.496,9.727,14.431,10.105,19.569,8.083,5.319,10.316,5.885,23.588,9.890,6.669,10.952,7.049,13.460,3.799,11.962,4.659,2.899,7.766,3.521,13.155,14.431,2.867,7.920,11.289,7.981,3.926,5.083,3.063
04/12/2020,10.650,22.983,67.131,0.000,4.979,13.834,13.078,7.568,32.855,8.154,29.369,7.154,6.766,92.928,23.043,57.488,50.783,23.127,54.623,42.055,11.652,23.041,21.999,9.197,11.788,11.459,17.349,8.052,6.499,123.293,5.307,21.896,13.234,11.597,10.210,7.389,35.458,3.626,11.869,4.372,2.813,9.026,3.571,16.476,11.788,3.028,0.000,14.233,6.422,0.000,4.960,3.136
04/13/2020,10.765,22.797,56.372,0.000,3.664,13.700,13.680,6.565,29.179,8.363,27.861,6.969,5.647,73.781,24.648,96.359,55.907,25.325,58.100,41.296,10.936,23.418,13.193,9.056,12.257,10.999,15.797,11.344,6.628,92.126,6.722,23.377,14.974,11.843,10.780,6.268,56.879,3.961,11.402,4.116,2.893,8.804,3.690,19.411,12.257,3.051,0.000,14.976,5.884,1530.769,9.081,2.585
04/14/2020,13.799,23.157,62.410,0.407,3.650,11.757,13.902,5.780,30.718,7.601,29.156,8.315,8.418,82.575,22.923,133.244,64.139,25.645,54.482,40.329,13.301,24.265,10.560,9.926,12.074,10.871,11.959,6.762,5.666,63.424,7.367,24.204,15.458,10.616,11.146,6.507,82.724,4.579,11.677,3.557,3.093,11.533,4.754,22.830,12.074,3.012,0.000,9.614,5.547,0.000,5.017,2.470
04/15/2020,14.399,22.729,71.799,0.000,4.072,11.548,13.819,5.382,29.455,7.514,25.485,10.307,0.000,77.948,23.350,122.573,73.987,32.199,54.106,40.494,10.180,25.291,12.959,10.162,12.865,10.878,12.144,7.747,6.845,125.464,7.790,22.026,17.413,9.717,10.932,6.034,116.104,4.696,10.212,3.295,3.950,10.288,4.655,25.452,12.865,3.144,0.000,15.408,4.584,26.004,4.198,2.492
04/16/2020,15.275,22.314,90.141,0.000,2.706,13.542,15.099,5.305,31.739,10.758,24.812,10.732,0.000,68.386,24.139,0.000,70.755,33.063,54.416,40.089,10.055,25.996,10.897,9.744,11.059,10.704,10.712,7.784,6.242,278.902,6.486,22.080,16.695,9.766,15.463,6.909,117.450,4.614,9.519,2.938,4.542,10.662,6.337,26.683,11.059,3.370,0.000,19.170,4.278,53.394,4.299,2.015
04/17/2020,16.167,22.730,78.053,0.000,5.657,14.466,17.051,5.034,35.246,8.287,29.147,6.562,0.000,72.197,24.818,0.000,75.255,35.006,54.362,45.281,11.120,26.846,9.446,10.982,10.354,10.980,9.734,7.573,6.847,184.212,8.221,22.400,15.186,12.455,12.764,5.724,185.794,5.356,10.279,2.928,3.910,11.942,5.857,25.934,10.354,3.264,0.000,24.388,2.717,0.000,3.122,1.861
04/18/2020,17.248,22.364,102.855,0.000,7.243,14.025,23.493,4.915,41.399,9.104,31.126,5.680,0.000,102.634,27.501,0.000,65.644,35.960,54.954,39.378,12.137,27.465,7.502,10.056,12.684,10.225,8.680,7.615,9.016,0.000,9.312,24.555,16.075,19.809,11.911,6.208,171.034,5.216,10.369,2.465,7.961,15.654,4.636,26.690,12.684,3.934,0.000,30.185,2.568,0.000,2.964,2.142
04/19/2020,18.899,22.321,17.600,23.756,8.861,16.718,21.048,9.652,24.895,10.191,12.767,3.965,2.360,34.879,30.010,24.736,27.690,25.498,53.355,37.692,14.224,26.951,5.433,10.409,10.032,8.754,8.898,8.458,7.557,9.457,11.166,22.955,13.019,12.211,11.673,5.912,22.159,7.870,11.503,2.317,8.445,17.585,4.662,25.791,10.032,4.127,3.911,18.447,2.981,2.846,2.531,1.472
04/20/2020,20.340,22.278,16.562,20.431,10.080,13.085,23.472,9.821,23.542,9.594,12.204,3.774,2.954,34.784,30.576,21.226,27.891,24.168,49.679,36.855,14.769,26.584,7.734,10.147,10.178,8.626,10.312,7.677,10.863,9.654,9.793,22.309,15.389,12.481,11.651,6.647,21.149,5.291,13.437,1.997,7.463,17.715,4.778,24.579,10.178,4.180,3.298,15.871,2.600,6.692,1.918,1.501
04/21/2020,19.954,22.106,16.802,18.277,10.312,14.734,24.426,9.808,28.920,10.683,12.559,3.400,9.716,34.717,30.400,23.093,26.700,23.721,52.302,36.849,13.686,27.186,8.845,10.430,11.423,8.448,13.895,11.245,9.226,9.667,7.797,20.129,18.837,11.049,11.965,5.339,22.115,4.681,14.594,1.893,7.443,15.713,3.876,21.796,11.423,4.233,3.383,20.813,2.613,5.835,1.588,1.422
04/22/2020,20.931,22.173,16.504,20.706,10.031,16.404,23.909,9.947,32.168,12.564,13.958,3.110,12.365,39.009,25.371,34.367,26.892,22.840,52.236,33.922,16.367,25.057,9.433,10.663,4.611,7.719,15.818,9.781,9.044,8.516,8.973,20.769,20.742,9.574,13.189,4.597,26.549,2.897,14.941,1.750,7.350,18.424,3.780,19.236,4.611,5.055,7.458,15.617,2.688,4.815,1.202,1.228
04/23/2020,20.764,22.085,16.712,19.060,11.476,15.087,22.849,10.095,29.589,11.013,15.783,3.002,13.772,39.271,26.746,34.756,25.490,23.301,51.136,27.363,16.674,24.744,8.825,10.626,5.131,8.140,19.170,9.008,11.419,8.736,10.981,18.760,13.469,8.631,10.134,4.970,22.734,2.636,21.286,1.392,6.831,24.674,4.360,18.350,5.131,4.326,7.165,13.807,2.175,4.949,1.080,1.216
04/24/2020,20.754,20.313,16.983,17.725,10.388,9.137,20.597,9.638,23.832,8.213,13.593,3.419,10.383,38.367,27.044,27.923,24.924,22.213,48.913,22.764,15.289,24.160,10.205,10.440,5.201,6.857,25.765,9.604,5.428,8.008,9.227,14.781,8.262,8.133,9.065,5.595,20.070,2.111,18.379,1.168,6.951,19.770,3.383,16.720,5.201,4.274,4.646,8.627,2.188,4.849,1.060,0.970
04/25/2020,22.617,19.649,16.410,14.177,8.016,10.112,16.446,10.147,29.083,8.430,14.140,3.407,11.207,31.766,25.607,28.199,24.238,22.902,47.073,22.333,14.603,22.196,5.159,10.259,4.656,6.176,292.323,8.637,5.422,6.425,8.388,12.393,8.409,8.398,9.871,5.116,21.302,1.663,17.466,0.985,4.306,23.348,4.154,15.371,4.656,4.176,5.377,9.333,1.890,4.139,0.411,0.544
04/26/2020,22.305,18.910,18.482,7.545,9.389,8.744,15.177,10.118,24.439,8.494,15.270,3.279,21.526,33.832,23.987,33.580,22.829,19.928,45.251,21.422,14.612,22.079,5.377,10.391,5.051,5.894,185.705,7.536,5.151,6.183,7.995,11.977,7.849,8.227,10.904,5.080,20.706,0.867,16.945,0.764,3.979,23.358,3.908,13.699,5.051,4.040,3.629,8.898,1.835,5.182,0.334,0.519
04/27/2020,21.971,18.128,21.541,14.126,9.301,9.435,11.763,9.711,24.293,9.184,13.455,3.209,25.992,36.354,22.426,45.041,22.245,17.282,45.187,20.254,13.922,21.422,5.189,10.807,4.454,5.628,52.045,13.153,4.363,5.711,7.883,11.426,6.955,7.971,11.351,4.989,18.994,0.771,16.952,0.807,4.098,25.587,3.429,13.806,4.454,3.560,4.268,8.758,1.864,5.182,0.391,0.476
04/28/2020,22.403,17.253,22.549,13.861,10.005,8.265,10.693,9.584,20.360,9.030,12.514,3.484,9.356,20.845,22.707,36.340,21.614,17.335,43.343,18.779,13.219,20.791,5.187,10.538,3.967,5.544,28.025,13.496,5.003,6.023,8.594,9.717,7.328,8.909,11.925,4.945,19.300,0.922,16.554,0.718,3.972,25.328,3.927,14.696,3.967,3.784,3.750,8.956,2.091,5.315,0.369,0.513
04/29/2020,23.639,16.520,21.486,11.885,11.046,7.288,10.307,8.908,18.641,1.746,11.947,3.588,6.148,17.261,24.148,29.188,20.340,17.657,41.183,17.975,13.046,21.244,4.061,9.790,8.324,5.755,17.489,13.663,4.806,6.086,5.827,9.146,6.073,9.554,10.094,5.548,17.023,0.992,16.294,0.617,3.559,29.315,3.771,15.205,8.324,2.913,3.932,8.238,1.983,5.119,0.287,0.491
04/30/2020,24.028,16.552,20.890,11.710,11.715,6.404,10.559,9.129,19.624,1.396,11.676,3.803,5.641,17.944,23.186,29.055,20.084,17.528,38.993,19.985,12.260,20.000,3.727,9.877,7.664,4.717,12.571,15.177,4.326,6.792,4.062,9.131,6.818,9.212,9.777,5.432,17.965,0.866,16.414,0.539,3.217,26.115,3.457,16.639,7.664,3.177,3.950,8.056,2.278,5.411,0.259,0.488
05/01/2020,25.251,17.250,20.547,10.543,12.095,9.197,10.702,9.814,22.672,1.470,11.482,3.754,5.636,18.414,24.555,28.352,17.927,18.904,37.576,18.662,11.670,19.871,3.453,9.345,6.796,5.014,10.479,11.198,6.064,5.674,3.738,8.214,9.468,8.361,9.594,5.771,14.660,0.834,17.732,0.434,2.973,34.862,5.949,19.102,6.796,3.169,4.932,13.651,2.704,5.411,0.311,0.589
05/02/2020,29.594,17.021,20.093,10.636,14.429,9.751,10.883,9.669,16.156,1.718,11.840,3.758,4.673,20.764,23.352,27.004,17.900,18.426,37.505,16.988,11.346,19.146,6.834,9.146,6.259,5.577,7.762,11.103,5.467,5.804,3.407,9.158,7.598,8.243,9.808,6.328,13.095,1.082,17.962,0.468,2.870,27.712,6.215,17.675,6.259,2.994,4.385,9.544,2.252,6.430,0.459,0.380
05/03/2020,21.637,16.861,18.125,32.290,12.946,11.362,11.465,9.858,15.879,1.601,10.419,3.985,4.078,17.714,23.341,26.159,16.741,19.046,34.138,15.712,11.002,17.922,7.927,7.493,6.122,5.439,7.750,9.753,5.300,6.174,3.249,9.984,9.422,7.715,8.401,6.225,17.884,1.113,17.809,0.326,2.564,26.241,6.753,19.552,6.122,2.819,4.531,6.783,2.133,5.798,0.518,0.313
