fips,countyName,date,cases,deaths,cases7dayavg,deaths7dayavg,casesper100K,deathsper100K
09005,Litchfield,2020-03-17,5,0,0,0,0,0
09009,New Haven,2020-03-17,8,0,0,0,0,0
10003,New Castle,2020-03-17,15,0,0,0,0,0
10005,Sussex,2020-03-17,1,0,0,0,0,0
11001,District of Columbia,2020-03-17,31,0,3.85714285714286,0,0.546531820398308,0
12001,Alachua,2020-03-17,6,0,0.714285714285714,0,0.265491283655666,0
12003,Baker,2020-03-17,1,0,0,0,0,0
12009,Brevard,2020-03-17,1,0,0,0,0,0
12011,Broward,2020-03-17,55,1,7.28571428571429,0.142857142857143,0.373094856953237,0.00731558543045563
12015,Charlotte,2020-03-17,1,0,0,0,0,0
12017,Citrus,2020-03-17,2,0,0,0,0,0
12019,Clay,2020-03-17,4,0,0,0,0,0
12021,Collier,2020-03-17,7,0,0.571428571428571,0,0.148460795586557,0
12031,Duval,2020-03-17,10,0,0,0,0,0
12033,Escambia,2020-03-17,1,0,0,0,0,0
12057,Hillsborough,2020-03-17,9,0,1,0,0.0679362594839018,0
12069,Lake,2020-03-17,1,0,0,0,0,0
12071,Lee,2020-03-17,7,2,0.714285714285714,0.142857142857143,0.0926949174820575,0.0185389834964115
12081,Manatee,2020-03-17,7,1,0.714285714285714,0.142857142857143,0.17713091143419,0.035426182286838
12086,Miami-Dade,2020-03-17,43,0,0,0,0,0
12089,Nassau,2020-03-17,1,0,0,0,0,0
12091,Okaloosa,2020-03-17,2,0,0.142857142857143,0,0.0677889810367104,0
12095,Orange,2020-03-17,6,1,0,0,0,0
12097,Osceola,2020-03-17,7,0,0,0,0,0
12099,Palm Beach,2020-03-17,11,0,0,0,0,0
12101,Pasco,2020-03-17,2,0,0.142857142857143,0,0.0257889550547512,0
12103,Pinellas,2020-03-17,4,0,0.285714285714286,0,0.0293041495261812,0
12105,Polk,2020-03-17,1,0,0,0,0,0
12109,St. Johns,2020-03-17,3,0,0,0,0,0
12113,Santa Rosa,2020-03-17,1,1,0,0,0,0
12115,Sarasota,2020-03-17,4,0,0,0,0,0
12117,Seminole,2020-03-17,4,0,0,0,0,0
12127,Volusia,2020-03-17,9,0,1,0,0.180739005646287,0
13015,Bartow,2020-03-17,11,0,0,0,0,0
13049,Charlton,2020-03-17,1,0,0,0,0,0
13057,Cherokee,2020-03-17,4,0,0.428571428571429,0,0.165616748490541,0
13059,Clarke,2020-03-17,3,0,0,0,0,0
13063,Clayton,2020-03-17,5,0,0,0,0,0
13067,Cobb,2020-03-17,25,1,2.57142857142857,0.142857142857143,0.33828310424363,0.0187935057913128
13077,Coweta,2020-03-17,3,0,0,0,0,0
13089,DeKalb,2020-03-17,15,0,1.85714285714286,0,0.244587145365102,0
13095,Dougherty,2020-03-17,6,0,0,0,0,0
13113,Fayette,2020-03-17,5,0,0.571428571428571,0,0.499408824803639,0
13115,Floyd,2020-03-17,5,0,0.571428571428571,0,0.580142308908375,0
13117,Forsyth,2020-03-17,1,0,0,0,0,0
13121,Fulton,2020-03-17,33,0,3.85714285714286,0,0.362534892304982,0
13129,Gordon,2020-03-17,2,0,0,0,0,0
13135,Gwinnett,2020-03-17,7,0,0.714285714285714,0,0.0762921991226397,0
13139,Hall,2020-03-17,1,0,0,0,0,0
13151,Henry,2020-03-17,2,0,0,0,0,0
13177,Lee,2020-03-17,2,0,0,0,0,0
13185,Lowndes,2020-03-17,4,0,0,0,0,0
13217,Newton,2020-03-17,1,0,0,0,0,0
13223,Paulding,2020-03-17,1,0,0,0,0,0
13233,Polk,2020-03-17,1,0,0,0,0,0
13245,Richmond,2020-03-17,1,0,0,0,0,0
13285,Troup,2020-03-17,2,0,0,0,0,0
13313,Whitfield,2020-03-17,1,0,0,0,0,0
15001,Hawaii,2020-03-17,1,0,0,0,0,0
15003,Honolulu,2020-03-17,8,0,0.857142857142857,0,0.0879515082291096,0
15007,Kauai,2020-03-17,2,0,0,0,0,0
15009,Maui,2020-03-17,3,0,0,0,0,0
16001,Ada,2020-03-17,3,0,0,0,0,0
16013,Blaine,2020-03-17,4,0,0,0,0,0
16065,Madison,2020-03-17,1,0,0,0,0,0
16081,Teton,2020-03-17,1,0,0,0,0,0
17027,Clinton,2020-03-17,2,0,0,0,0,0
17031,Cook,2020-03-17,107,1,12.8571428571429,0.142857142857143,0.249641964880868,0.00277379960978742
17035,Cumberland,2020-03-17,1,0,0,0,0,0
17043,DuPage,2020-03-17,26,0,0,0,0,0
17089,Kane,2020-03-17,3,0,0.285714285714286,0,0.053665040526497,0
17097,Lake,2020-03-17,7,0,0,0,0,0
17111,McHenry,2020-03-17,2,0,0.142857142857143,0,0.0464162479147501,0
17143,Peoria,2020-03-17,1,0,0,0,0,0
17163,St. Clair,2020-03-17,2,0,0,0,0,0
17167,Sangamon,2020-03-17,3,0,0,0,0,0
17195,Whiteside,2020-03-17,1,0,0,0,0,0
17197,Will,2020-03-17,2,0,0,0,0,0
17201,Winnebago,2020-03-17,1,0,0,0,0,0
17203,Woodford,2020-03-17,1,0,0,0,0,0
18001,Adams,2020-03-17,1,0,0,0,0,0
18005,Bartholomew,2020-03-17,1,0,0,0,0,0
18011,Boone,2020-03-17,1,0,0,0,0,0
18043,Floyd,2020-03-17,1,0,0,0,0,0
18047,Franklin,2020-03-17,2,0,0,0,0,0
18057,Hamilton,2020-03-17,1,0,0,0,0,0
18063,Hendricks,2020-03-17,3,0,0.142857142857143,0,0.0838801620900252,0
18067,Howard,2020-03-17,2,0,0,0,0,0
18081,Johnson,2020-03-17,3,1,0,0,0,0
18089,Lake,2020-03-17,2,0,0,0,0,0
18091,LaPorte,2020-03-17,1,0,0,0,0,0
18097,Marion,2020-03-17,9,1,1.14285714285714,0.142857142857143,0.118482113791999,0.0148102642239999
18113,Noble,2020-03-17,1,0,0,0,0,0
18141,St. Joseph,2020-03-17,1,0,0,0,0,0
18179,Wells,2020-03-17,1,0,0,0,0,0
19001,Adair,2020-03-17,1,0,0,0,0,0
19005,Allamakee,2020-03-17,2,0,0,0,0,0
19013,Black Hawk,2020-03-17,1,0,0,0,0,0
19027,Carroll,2020-03-17,1,0,0,0,0,0
19049,Dallas,2020-03-17,3,0,0,0,0,0
19085,Harrison,2020-03-17,1,0,0,0,0,0
19103,Johnson,2020-03-17,18,0,0.857142857142857,0,0.567118471048602,0
19153,Polk,2020-03-17,1,0,0,0,0,0
19155,Pottawattamie,2020-03-17,1,0,0,0,0,0
20015,Butler,2020-03-17,1,0,0,0,0,0
20045,Douglas,2020-03-17,1,0,0,0,0,0
20057,Ford,2020-03-17,1,0,0,0,0,0
20059,Franklin,2020-03-17,1,0,0,0,0,0
20091,Johnson,2020-03-17,10,0,1.28571428571429,0,0.213431632038175,0
20209,Wyandotte,2020-03-17,3,1,0,0,0,0
21017,Bourbon,2020-03-17,1,1,0,0,0,0
21049,Clark,2020-03-17,1,0,0,0,0,0
21067,Fayette,2020-03-17,5,0,0.285714285714286,0,0.0884148282276717,0
21097,Harrison,2020-03-17,6,0,0.428571428571429,0,2.26925462549734,0
21111,Jefferson,2020-03-17,9,0,1.14285714285714,0,0.14905076091345,0
21143,Lyon,2020-03-17,1,0,0,0,0,0
21173,Montgomery,2020-03-17,2,0,0,0,0,0
21179,Nelson,2020-03-17,1,0,0,0,0,0
22005,Ascension,2020-03-17,1,0,0,0,0,0
22015,Bossier,2020-03-17,1,0,0,0,0,0
22017,Caddo,2020-03-17,4,0,0,0,0,0
22033,East Baton Rouge,2020-03-17,1,0,0,0,0,0
22051,Jefferson,2020-03-17,35,0,4.85714285714286,0,1.12305698754497,0
22057,Lafourche,2020-03-17,2,0,0,0,0,0
22071,Orleans,2020-03-17,136,5,18.7142857142857,0.714285714285714,4.79676368578928,0.183082583427072
22087,St. Bernard,2020-03-17,2,0,0,0,0,0
22089,St. Charles,2020-03-17,3,0,0,0,0,0
22095,St. John the Baptist,2020-03-17,1,0,0,0,0,0
22103,St. Tammany,2020-03-17,6,0,0,0,0,0
22109,Terrebonne,2020-03-17,3,0,0,0,0,0
22117,Washington,2020-03-17,1,0,0,0,0,0
23001,Androscoggin,2020-03-17,3,0,0,0,0,0
23005,Cumberland,2020-03-17,20,0,0,0,0,0
23011,Kennebec,2020-03-17,1,0,0,0,0,0
23015,Lincoln,2020-03-17,3,0,0,0,0,0
23017,Oxford,2020-03-17,1,0,0,0,0,0
23031,York,2020-03-17,1,0,0,0,0,0
24003,Anne Arundel,2020-03-17,3,0,0,0,0,0
24005,Baltimore,2020-03-17,4,0,0,0,0,0
24013,Carroll,2020-03-17,1,0,0,0,0,0
24017,Charles,2020-03-17,1,0,0,0,0,0
24021,Frederick,2020-03-17,1,0,0,0,0,0
24025,Harford,2020-03-17,2,0,0.142857142857143,0,0.0559256904166296,0
24027,Howard,2020-03-17,3,0,0,0,0,0
24031,Montgomery,2020-03-17,24,0,2.71428571428571,0,0.258334130996615,0
24033,Prince George's,2020-03-17,14,0,1.57142857142857,0,0.172812263512309,0
24041,Talbot,2020-03-17,1,0,0,0,0,0
24510,Baltimore city,2020-03-17,3,0,0,0,0,0
25001,Barnstable,2020-03-17,2,0,0,0,0,0
25003,Berkshire,2020-03-17,14,0,1,0,0.800358560635165,0
25005,Bristol,2020-03-17,5,0,0,0,0,0
25009,Essex,2020-03-17,8,0,1,0,0.126737250866249,0
25013,Hampden,2020-03-17,1,0,0,0,0,0
25017,Middlesex,2020-03-17,89,0,6.85714285714286,0,0.425460514472172,0
25021,Norfolk,2020-03-17,43,0,3,0,0.424463230872626,0
25023,Plymouth,2020-03-17,5,0,0,0,0,0
25025,Suffolk,2020-03-17,42,0,3.14285714285714,0,0.390947851288413,0
25027,Worcester,2020-03-17,8,0,1,0,0.120391706456126,0
26017,Bay,2020-03-17,1,0,0,0,0,0
26029,Charlevoix,2020-03-17,1,0,0,0,0,0
26065,Ingham,2020-03-17,2,0,0,0,0,0
26075,Jackson,2020-03-17,1,0,0,0,0,0
26081,Kent,2020-03-17,5,0,0,0,0,0
26089,Leelanau,2020-03-17,1,0,0,0,0,0
26099,Macomb,2020-03-17,8,0,0,0,0,0
26115,Monroe,2020-03-17,1,0,0,0,0,0
26117,Montcalm,2020-03-17,1,0,0,0,0,0
26125,Oakland,2020-03-17,16,0,2.14285714285714,0,0.17039475238689,0
26137,Otsego,2020-03-17,1,0,0,0,0,0
26139,Ottawa,2020-03-17,1,0,0,0,0,0
26147,St. Clair,2020-03-17,2,0,0,0,0,0
26161,Washtenaw,2020-03-17,7,0,0,0,0,0
26163,Wayne,2020-03-17,17,0,2.28571428571429,0,0.13066129888274,0
27003,Anoka,2020-03-17,3,0,0.285714285714286,0,0.0800497268903443,0
27009,Benton,2020-03-17,1,0,0,0,0,0
27013,Blue Earth,2020-03-17,1,0,0,0,0,0
27019,Carver,2020-03-17,1,0,0,0,0,0
27037,Dakota,2020-03-17,7,0,0,0,0,0
27053,Hennepin,2020-03-17,26,0,0,0,0,0
27091,Martin,2020-03-17,2,0,0,0,0,0
27103,Nicollet,2020-03-17,1,0,0,0,0,0
27109,Olmsted,2020-03-17,3,0,0,0,0,0
27123,Ramsey,2020-03-17,8,0,1,0,0.18171212801256,0
27129,Renville,2020-03-17,1,0,0,0,0,0
27145,Stearns,2020-03-17,3,0,0,0,0,0
27161,Waseca,2020-03-17,1,0,0,0,0,0
27163,Washington,2020-03-17,1,0,0,0,0,0
27171,Wright,2020-03-17,1,0,0,0,0,0
28029,Copiah,2020-03-17,2,0,0,0,0,0
28035,Forrest,2020-03-17,3,0,0,0,0,0
28045,Hancock,2020-03-17,1,0,0,0,0,0
28047,Harrison,2020-03-17,1,0,0,0,0,0
28049,Hinds,2020-03-17,6,0,0,0,0,0
28059,Jackson,2020-03-17,1,0,0,0,0,0
28083,Leflore,2020-03-17,4,0,0,0,0,0
28095,Monroe,2020-03-17,1,0,0,0,0,0
28109,Pearl River,2020-03-17,2,0,0,0,0,0
29019,Boone,2020-03-17,1,0,0,0,0,0
29037,Cass,2020-03-17,2,0,0,0,0,0
29051,Cole,2020-03-17,1,0,0,0,0,0
29077,Greene,2020-03-17,4,0,0,0,0,0
29083,Henry,2020-03-17,1,0,0,0,0,0
29095,Jackson,2020-03-17,2,0,0,0,0,0
29189,St. Louis,2020-03-17,5,0,0.571428571428571,0,0.0574759301581235,0
30031,Gallatin,2020-03-17,1,0,0,0,0,0
30049,Lewis and Clark,2020-03-17,1,0,0,0,0,0
30063,Missoula,2020-03-17,2,0,0,0,0,0
30093,Silver Bow,2020-03-17,1,0,0,0,0,0
30111,Yellowstone,2020-03-17,3,0,0,0,0,0
31025,Cass,2020-03-17,1,0,0,0,0,0
31055,Douglas,2020-03-17,33,0,2.28571428571429,0,0.400071112640272,0
31107,Knox,2020-03-17,1,0,0,0,0,0
31153,Sarpy,2020-03-17,1,0,0,0,0,0
32003,Clark,2020-03-17,42,1,5.71428571428571,0.142857142857143,0.252095464771077,0.00630238661927692
32031,Washoe,2020-03-17,12,0,1.42857142857143,0,0.302972187456164,0
32510,Carson City,2020-03-17,1,0,0,0,0,0
33003,Carroll,2020-03-17,1,0,0,0,0,0
33009,Grafton,2020-03-17,7,0,0.571428571428571,0,0.635725887711736,0
33011,Hillsborough,2020-03-17,4,0,0,0,0,0
33015,Rockingham,2020-03-17,14,0,1.71428571428571,0,0.553407769752853,0
34003,Bergen,2020-03-17,84,2,11,0.142857142857143,1.18000175927535,0.0153246981724071
34005,Burlington,2020-03-17,5,0,0.428571428571429,0,0.0962327137978144,0
34007,Camden,2020-03-17,3,0,0.285714285714286,0,0.0564127631620144,0
34013,Essex,2020-03-17,32,0,0,0,0,0
34015,Gloucester,2020-03-17,2,0,0,0,0,0
34017,Hudson,2020-03-17,24,0,3.28571428571429,0,0.488661253008188,0
34019,Hunterdon,2020-03-17,4,0,0,0,0,0
34021,Mercer,2020-03-17,9,0,0,0,0,0
34023,Middlesex,2020-03-17,20,0,0,0,0,0
34025,Monmouth,2020-03-17,22,1,2.85714285714286,0.142857142857143,0.461726881623616,0.0230863440811808
34027,Morris,2020-03-17,19,0,0,0,0,0
34029,Ocean,2020-03-17,4,0,0,0,0,0
34031,Passaic,2020-03-17,10,0,1.28571428571429,0,0.25620718849049,0
34035,Somerset,2020-03-17,6,0,0,0,0,0
34039,Union,2020-03-17,22,0,3,0,0.539237625844581,0
34041,Warren,2020-03-17,1,0,0,0,0,0
35001,Bernalillo,2020-03-17,14,0,0,0,0,0
35043,Sandoval,2020-03-17,2,0,0,0,0,0
35049,Santa Fe,2020-03-17,4,0,0,0,0,0
35053,Socorro,2020-03-17,2,0,0,0,0,0
35055,Taos,2020-03-17,1,0,0,0,0,0
36001,Albany,2020-03-17,23,0,0,0,0,0
36003,Allegany,2020-03-17,2,0,0,0,0,0
36007,Broome,2020-03-17,1,0,0,0,0,0
36019,Clinton,2020-03-17,1,0,0,0,0,0
36025,Delaware,2020-03-17,1,0,0,0,0,0
36027,Dutchess,2020-03-17,16,0,0,0,0,0
36029,Erie,2020-03-17,7,0,0,0,0,0
36039,Greene,2020-03-17,2,0,0,0,0,0
36043,Herkimer,2020-03-17,1,0,0,0,0,0
36055,Monroe,2020-03-17,11,0,0,0,0,0
36057,Montgomery,2020-03-17,1,0,0,0,0,0
36059,Nassau,2020-03-17,131,2,16,0.285714285714286,1.1791375198611,0.0210560271403767
36067,Onondaga,2020-03-17,2,0,0,0,0,0
36069,Ontario,2020-03-17,1,0,0,0,0,0
36071,Orange,2020-03-17,15,0,0,0,0,0
36079,Putnam,2020-03-17,2,0,0,0,0,0
36083,Rensselaer,2020-03-17,1,0,0,0,0,0
36087,Rockland,2020-03-17,22,2,2.28571428571429,0.285714285714286,0.701593450274345,0.0876991812842931
36091,Saratoga,2020-03-17,9,0,1,0,0.435041742255169,0
36093,Schenectady,2020-03-17,5,0,0,0,0,0
36103,Suffolk,2020-03-17,84,3,11.8571428571429,0.428571428571429,0.803002494048349,0.029024186531868
36105,Sullivan,2020-03-17,1,0,0,0,0,0
36107,Tioga,2020-03-17,1,0,0,0,0,0
36109,Tompkins,2020-03-17,1,0,0,0,0,0
36111,Ulster,2020-03-17,8,0,1,0,0.563148676882184,0
36119,Westchester,2020-03-17,379,0,38.8571428571429,0,4.0162172490034,0
36121,Wyoming,2020-03-17,1,0,0,0,0,0
37019,Brunswick,2020-03-17,1,0,0,0,0,0
37025,Cabarrus,2020-03-17,1,0,0,0,0,0
37037,Chatham,2020-03-17,1,0,0,0,0,0
37049,Craven,2020-03-17,1,0,0,0,0,0
37063,Durham,2020-03-17,1,0,0,0,0,0
37067,Forsyth,2020-03-17,2,0,0,0,0,0
37085,Harnett,2020-03-17,3,0,0,0,0,0
37097,Iredell,2020-03-17,1,0,0,0,0,0
37101,Johnston,2020-03-17,2,0,0,0,0,0
37119,Mecklenburg,2020-03-17,7,0,0,0,0,0
37133,Onslow,2020-03-17,1,0,0,0,0,0
37163,Sampson,2020-03-17,1,0,0,0,0,0
37183,Wake,2020-03-17,17,0,1.57142857142857,0,0.141345898212707,0
37189,Watauga,2020-03-17,1,0,0,0,0,0
37191,Wayne,2020-03-17,1,0,0,0,0,0
37195,Wilson,2020-03-17,1,0,0,0,0,0
38015,Burleigh,2020-03-17,2,0,0,0,0,0
38017,Cass,2020-03-17,1,0,0,0,0,0
38101,Ward,2020-03-17,2,0,0,0,0,0
39013,Belmont,2020-03-17,2,0,0,0,0,0
39017,Butler,2020-03-17,6,0,0,0,0,0
39031,Coshocton,2020-03-17,2,0,0,0,0,0
39035,Cuyahoga,2020-03-17,31,0,4,0,0.323867758316924,0
39037,Darke,2020-03-17,1,0,0,0,0,0
39049,Franklin,2020-03-17,4,0,0,0,0,0
39055,Geauga,2020-03-17,1,0,0,0,0,0
39085,Lake,2020-03-17,1,0,0,0,0,0
39093,Lorain,2020-03-17,4,0,0,0,0,0
39095,Lucas,2020-03-17,1,0,0,0,0,0
39099,Mahoning,2020-03-17,1,0,0,0,0,0
39103,Medina,2020-03-17,3,0,0,0,0,0
39151,Stark,2020-03-17,3,0,0,0,0,0
39153,Summit,2020-03-17,4,0,0,0,0,0
39155,Trumbull,2020-03-17,2,0,0,0,0,0
39157,Tuscarawas,2020-03-17,1,0,0,0,0,0
40017,Canadian,2020-03-17,2,0,0,0,0,0
40027,Cleveland,2020-03-17,1,0,0,0,0,0
40065,Jackson,2020-03-17,1,0,0,0,0,0
40071,Kay,2020-03-17,2,0,0,0,0,0
40109,Oklahoma,2020-03-17,6,0,0,0,0,0
40117,Pawnee,2020-03-17,1,0,0,0,0,0
40119,Payne,2020-03-17,1,0,0,0,0,0
40143,Tulsa,2020-03-17,4,0,0.285714285714286,0,0.0438513404477748,0
41003,Benton,2020-03-17,1,0,0,0,0,0
41005,Clackamas,2020-03-17,6,0,0,0,0,0
41017,Deschutes,2020-03-17,6,0,0,0,0,0
41019,Douglas,2020-03-17,1,0,0,0,0,0
41029,Jackson,2020-03-17,2,0,0,0,0,0
41035,Klamath,2020-03-17,1,0,0,0,0,0
41039,Lane,2020-03-17,2,1,0,0,0,0
41043,Linn,2020-03-17,15,0,0,0,0,0
41047,Marion,2020-03-17,4,0,0.428571428571429,0,0.123217150513035,0
41051,Multnomah,2020-03-17,3,1,0.285714285714286,0.142857142857143,0.0351494775469531,0.0175747387734766
41053,Polk,2020-03-17,1,0,0,0,0,0
41059,Umatilla,2020-03-17,2,0,0,0,0,0
41067,Washington,2020-03-17,21,0,1.85714285714286,0,0.3087047130186,0
41071,Yamhill,2020-03-17,1,0,0,0,0,0
42003,Allegheny,2020-03-17,10,0,0,0,0,0
42007,Beaver,2020-03-17,1,0,0,0,0,0
42017,Bucks,2020-03-17,9,0,0,0,0,0
42029,Chester,2020-03-17,4,0,0,0,0,0
42041,Cumberland,2020-03-17,10,0,0,0,0,0
42045,Delaware,2020-03-17,9,0,1.14285714285714,0,0.20165208512037,0
42077,Lehigh,2020-03-17,1,0,0,0,0,0
42079,Luzerne,2020-03-17,1,0,0,0,0,0
42089,Monroe,2020-03-17,9,0,1.14285714285714,0,0.671198937492082,0
42091,Montgomery,2020-03-17,32,0,3.42857142857143,0,0.412626012115731,0
42095,Northampton,2020-03-17,1,0,0,0,0,0
42101,Philadelphia,2020-03-17,10,0,1.28571428571429,0,0.0811655517525987,0
42103,Pike,2020-03-17,1,0,0,0,0,0
42125,Washington,2020-03-17,2,0,0,0,0,0
42127,Wayne,2020-03-17,1,0,0,0,0,0
45007,Anderson,2020-03-17,2,0,0,0,0,0
45013,Beaufort,2020-03-17,4,0,0,0,0,0
45017,Calhoun,2020-03-17,1,0,0,0,0,0
45019,Charleston,2020-03-17,3,0,0.285714285714286,0,0.0694482544528485,0
45039,Fairfield,2020-03-17,1,0,0,0,0,0
45045,Greenville,2020-03-17,2,0,0,0,0,0
45051,Horry,2020-03-17,4,0,0,0,0,0
45055,Kershaw,2020-03-17,22,0,2.14285714285714,0,3.21987219253977,0
45057,Lancaster,2020-03-17,2,0,0,0,0,0
45063,Lexington,2020-03-17,3,1,0,0,0,0
45079,Richland,2020-03-17,1,0,0,0,0,0
45083,Spartanburg,2020-03-17,1,0,0,0,0,0
45091,York,2020-03-17,1,0,0,0,0,0
46005,Beadle,2020-03-17,1,0,0,0,0,0
46009,Bon Homme,2020-03-17,1,0,0,0,0,0
46023,Charles Mix,2020-03-17,1,0,0,0,0,0
46035,Davison,2020-03-17,2,1,0,0,0,0
46087,McCook,2020-03-17,1,0,0,0,0,0
46099,Minnehaha,2020-03-17,5,0,0.571428571428571,0,0.295871556240005,0
47013,Campbell,2020-03-17,1,0,0,0,0,0
47037,Davidson,2020-03-17,42,0,5.85714285714286,0,0.843793630304786,0
47065,Hamilton,2020-03-17,1,0,0,0,0,0
47089,Jefferson,2020-03-17,1,0,0,0,0,0
47093,Knox,2020-03-17,2,0,0,0,0,0
47149,Rutherford,2020-03-17,1,0,0,0,0,0
47155,Sevier,2020-03-17,1,0,0,0,0,0
47157,Shelby,2020-03-17,2,0,0.142857142857143,0,0.0152435259982909,0
47163,Sullivan,2020-03-17,1,0,0,0,0,0
47187,Williamson,2020-03-17,21,0,2.42857142857143,0,1.01864479496478,0
48027,Bell,2020-03-17,1,0,0,0,0,0
48029,Bexar,2020-03-17,13,0,0.285714285714286,0,0.0142603736018238,0
48037,Bowie,2020-03-17,1,0,0,0,0,0
48039,Brazoria,2020-03-17,2,0,0,0,0,0
48041,Brazos,2020-03-17,1,0,0,0,0,0
48085,Collin,2020-03-17,8,0,0.714285714285714,0,0.0690311206097933,0
